method,scenario,iteration,converged,time_sec,n_iter,objective,tau2,n_params,init_val_idx,message
OneStage_RCS,2_quadratic_mod_het,38,True,0.4275507926940918,,,0.040218741452881186,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,39,True,0.00217437744140625,,,5.674648721869165e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,39,True,0.0014231204986572266,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,39,True,0.29239344596862793,,,0.07024633432529154,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,40,True,0.0022394657135009766,,,2.148235875168889e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,40,True,0.0015747547149658203,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,40,True,0.21042299270629883,,,0.023487826773969465,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,41,True,0.0035703182220458984,,,6.860430183031191e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,41,True,0.001863718032836914,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,41,True,0.18664932250976562,,,0.07219308554456141,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,42,True,0.0021986961364746094,,,5.076598348976268e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,42,True,0.0012907981872558594,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,42,True,0.22716879844665527,,,0.05786747815487839,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,43,True,0.002218484878540039,,,4.0842243521373086e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,43,True,0.0013613700866699219,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,43,True,0.17849421501159668,,,0.04729347623257654,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,44,True,0.0021414756774902344,,,2.5969176665673505e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,44,True,0.0013980865478515625,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,44,True,0.16778874397277832,,,0.03154996235533635,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,45,True,0.0021703243255615234,,,2.878396584727285e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,45,True,0.0013499259948730469,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,45,True,0.15244770050048828,,,0.03625102210338057,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,46,True,0.0021805763244628906,,,2.1035820748537274e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,46,True,0.0013277530670166016,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,46,True,0.204819917678833,,,0.022300093091949833,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,47,True,0.0023038387298583984,,,6.821863311161122e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,47,True,0.0014164447784423828,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,47,True,0.2852902412414551,,,0.07231075717584337,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,48,True,0.0022439956665039062,,,7.190305473136066e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,48,True,0.0013763904571533203,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,48,True,0.24460625648498535,,,0.08091261933337295,,,Success
TwoStage_RCS_DL_HKSJ,2_quadratic_mod_het,49,True,0.00225067138671875,,,4.3955651439381426e-07,,,Success
TwoStage_RCS_Fixed,2_quadratic_mod_het,49,True,0.0014190673828125,,,,,,Success
OneStage_RCS,2_quadratic_mod_het,49,True,0.10649657249450684,,,0.043535047779081286,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,0,True,0.002385377883911133,,,3.598281718348644e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,0,True,0.0014126300811767578,,,,,,Success
OneStage_RCS,3_log_high_het,0,True,0.13251614570617676,,,0.044760450863587466,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,1,True,0.002315521240234375,,,7.814888477556023e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,1,True,0.0014185905456542969,,,,,,Success
OneStage_RCS,3_log_high_het,1,True,0.18204617500305176,,,0.09867843097898793,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,2,True,0.002279996871948242,,,1.044782840804467e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,2,True,0.0014142990112304688,,,,,,Success
OneStage_RCS,3_log_high_het,2,True,0.18636322021484375,,,0.11640973529570486,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,3,True,0.0030803680419921875,,,4.3194214613608706e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,3,True,0.0013692378997802734,,,,,,Success
OneStage_RCS,3_log_high_het,3,True,0.22797870635986328,,,0.06975741184010122,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,4,True,0.0023889541625976562,,,6.983021113885045e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,4,True,0.001378774642944336,,,,,,Success
OneStage_RCS,3_log_high_het,4,True,0.20680618286132812,,,0.08664491516295744,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,5,True,0.0023512840270996094,,,9.00841328898453e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,5,True,0.0013713836669921875,,,,,,Success
OneStage_RCS,3_log_high_het,5,True,0.24794936180114746,,,0.0904268434474373,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,6,True,0.002223968505859375,,,9.28877846992192e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,6,True,0.0013608932495117188,,,,,,Success
OneStage_RCS,3_log_high_het,6,True,0.19543933868408203,,,0.12433642635309065,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,7,True,0.002405405044555664,,,1.1436394717062858e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,7,True,0.0015094280242919922,,,,,,Success
OneStage_RCS,3_log_high_het,7,True,0.313464879989624,,,0.1452679890750652,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,8,True,0.0024836063385009766,,,1.1812496307960725e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,8,True,0.0015454292297363281,,,,,,Success
OneStage_RCS,3_log_high_het,8,True,0.28905200958251953,,,0.12972705960963413,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,9,True,0.0035905838012695312,,,1.047796176487602e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,9,True,0.0021123886108398438,,,,,,Success
OneStage_RCS,3_log_high_het,9,True,0.26087188720703125,,,0.12324485601750407,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,10,True,0.0022127628326416016,,,1.1204083000455093e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,10,True,0.001451253890991211,,,,,,Success
OneStage_RCS,3_log_high_het,10,True,0.22882723808288574,,,0.13625428885058746,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,11,True,0.002185821533203125,,,1.6906769466013502e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,11,True,0.0013248920440673828,,,,,,Success
OneStage_RCS,3_log_high_het,11,True,0.3322412967681885,,,0.22659320822312615,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,12,True,0.0021262168884277344,,,7.128744819346267e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,12,True,0.0013477802276611328,,,,,,Success
OneStage_RCS,3_log_high_het,12,True,0.21041536331176758,,,0.065675903435287,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,13,True,0.0021970272064208984,,,9.518050436374135e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,13,True,0.001390218734741211,,,,,,Success
OneStage_RCS,3_log_high_het,13,True,0.2769017219543457,,,0.09764606340784444,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,14,True,0.0022423267364501953,,,8.983307290759403e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,14,True,0.001352071762084961,,,,,,Success
OneStage_RCS,3_log_high_het,14,True,0.2505812644958496,,,0.10589734777749324,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,15,True,0.0021314620971679688,,,9.537672108070887e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,15,True,0.0013577938079833984,,,,,,Success
OneStage_RCS,3_log_high_het,15,True,0.1326279640197754,,,0.12548118746373585,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,16,True,0.0022068023681640625,,,1.0692704706110433e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,16,True,0.0013477802276611328,,,,,,Success
OneStage_RCS,3_log_high_het,16,True,0.10936117172241211,,,0.13669516061465678,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,17,True,0.0021398067474365234,,,7.612277579658584e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,17,True,0.0013704299926757812,,,,,,Success
OneStage_RCS,3_log_high_het,17,True,0.21000170707702637,,,0.07614839977207631,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,18,True,0.0022323131561279297,,,7.91642738799368e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,18,True,0.0012981891632080078,,,,,,Success
OneStage_RCS,3_log_high_het,18,True,0.16632771492004395,,,0.09999998642037303,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,19,True,0.002331972122192383,,,1.178783397206175e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,19,True,0.0013234615325927734,,,,,,Success
OneStage_RCS,3_log_high_het,19,True,0.22258257865905762,,,0.12024866377323537,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,20,True,0.002279520034790039,,,6.996341991845928e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,20,True,0.0014765262603759766,,,,,,Success
OneStage_RCS,3_log_high_het,20,True,0.09392023086547852,,,0.08309116958525911,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,21,True,0.002107858657836914,,,1.0586825274903954e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,21,True,0.0013759136199951172,,,,,,Success
OneStage_RCS,3_log_high_het,21,True,0.3363213539123535,,,0.11369383887916876,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,22,True,0.0025196075439453125,,,6.799583221581739e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,22,True,0.0015358924865722656,,,,,,Success
OneStage_RCS,3_log_high_het,22,True,0.17247867584228516,,,0.08841629047402691,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,23,True,0.0021665096282958984,,,6.96879110414611e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,23,True,0.0014445781707763672,,,,,,Success
OneStage_RCS,3_log_high_het,23,True,0.19241046905517578,,,0.09373607122972509,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,24,True,0.002149820327758789,,,1.855281828885942e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,24,True,0.0011756420135498047,,,,,,Success
OneStage_RCS,3_log_high_het,24,True,0.19306612014770508,,,0.19465122811381305,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,25,True,0.0021245479583740234,,,7.391044543120432e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,25,True,0.0014400482177734375,,,,,,Success
OneStage_RCS,3_log_high_het,25,True,0.3488771915435791,,,0.08493967052607129,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,26,True,0.002125263214111328,,,1.3468594025229565e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,26,True,0.001371145248413086,,,,,,Success
OneStage_RCS,3_log_high_het,26,True,0.2685110569000244,,,0.154951391136505,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,27,True,0.002677440643310547,,,9.797130029207378e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,27,True,0.0013518333435058594,,,,,,Success
OneStage_RCS,3_log_high_het,27,True,0.2727208137512207,,,0.10626732497905164,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,28,True,0.0025022029876708984,,,7.64065729131293e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,28,True,0.0012519359588623047,,,,,,Success
OneStage_RCS,3_log_high_het,28,True,0.2527620792388916,,,0.08244440942573698,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,29,True,0.002428770065307617,,,4.1896704345098916e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,29,True,0.0013842582702636719,,,,,,Success
OneStage_RCS,3_log_high_het,29,True,0.23323822021484375,,,0.051687532440915736,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,30,True,0.0024518966674804688,,,7.408431814034342e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,30,True,0.0013401508331298828,,,,,,Success
OneStage_RCS,3_log_high_het,30,True,0.26418375968933105,,,0.07552542455016056,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,31,True,0.002425670623779297,,,8.164459715672165e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,31,True,0.0016329288482666016,,,,,,Success
OneStage_RCS,3_log_high_het,31,True,0.22351551055908203,,,0.08132088425580043,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,32,True,0.002362966537475586,,,5.944676434063264e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,32,True,0.00127410888671875,,,,,,Success
OneStage_RCS,3_log_high_het,32,True,0.10367918014526367,,,0.06877692031935576,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,33,True,0.002698659896850586,,,1.3868116232813343e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,33,True,0.0013616085052490234,,,,,,Success
OneStage_RCS,3_log_high_het,33,True,0.2570061683654785,,,0.13136811154574102,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,34,True,0.0024132728576660156,,,5.50802417301283e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,34,True,0.0013365745544433594,,,,,,Success
OneStage_RCS,3_log_high_het,34,True,0.13611459732055664,,,0.06957558629266357,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,35,True,0.002221822738647461,,,9.658660258284425e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,35,True,0.0014448165893554688,,,,,,Success
OneStage_RCS,3_log_high_het,35,True,0.2720956802368164,,,0.09625472101488407,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,36,True,0.0023419857025146484,,,7.35979358830523e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,36,True,0.001413583755493164,,,,,,Success
OneStage_RCS,3_log_high_het,36,True,0.26365017890930176,,,0.09888998783403423,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,37,True,0.0023491382598876953,,,3.492038627954567e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,37,True,0.0013971328735351562,,,,,,Success
OneStage_RCS,3_log_high_het,37,True,0.17124199867248535,,,0.06623624380796568,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,38,True,0.0022618770599365234,,,7.254331724349441e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,38,True,0.001439809799194336,,,,,,Success
OneStage_RCS,3_log_high_het,38,True,0.21627593040466309,,,0.09999999028065903,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,39,True,0.002222776412963867,,,1.2920347682913232e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,39,True,0.0013480186462402344,,,,,,Success
OneStage_RCS,3_log_high_het,39,True,0.20548653602600098,,,0.15175830569712054,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,40,True,0.0023877620697021484,,,6.799802906966313e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,40,True,0.0013616085052490234,,,,,,Success
OneStage_RCS,3_log_high_het,40,True,0.1296393871307373,,,0.06704780427958575,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,41,True,0.002143383026123047,,,1.3823369811563609e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,41,True,0.0013566017150878906,,,,,,Success
OneStage_RCS,3_log_high_het,41,True,0.19623708724975586,,,0.16682620772398898,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,42,True,0.002245664596557617,,,1.2321414294111948e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,42,True,0.0014495849609375,,,,,,Success
OneStage_RCS,3_log_high_het,42,True,0.15327978134155273,,,0.13679006421978246,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,43,True,0.002260923385620117,,,1.0711913074597146e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,43,True,0.0014088153839111328,,,,,,Success
OneStage_RCS,3_log_high_het,43,True,0.30421876907348633,,,0.10027596029471841,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,44,True,0.0023691654205322266,,,5.209165814814589e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,44,True,0.0014421939849853516,,,,,,Success
OneStage_RCS,3_log_high_het,44,True,0.15682649612426758,,,0.07502935769219357,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,45,True,0.004067182540893555,,,7.048034459891172e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,45,True,0.002203226089477539,,,,,,Success
OneStage_RCS,3_log_high_het,45,True,0.2439255714416504,,,0.1000000000000006,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,46,True,0.0034303665161132812,,,3.5760199949808827e-07,,,Success
TwoStage_RCS_Fixed,3_log_high_het,46,True,0.0016548633575439453,,,,,,Success
OneStage_RCS,3_log_high_het,46,True,0.16603708267211914,,,0.09999989983202849,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,47,True,0.0021889209747314453,,,1.5391402770624832e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,47,True,0.0015311241149902344,,,,,,Success
OneStage_RCS,3_log_high_het,47,True,0.24685239791870117,,,0.16302527761203006,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,48,True,0.0021331310272216797,,,1.5817908253194668e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,48,True,0.0014219284057617188,,,,,,Success
OneStage_RCS,3_log_high_het,48,True,0.22403907775878906,,,0.18201656288147233,,,Success
TwoStage_RCS_DL_HKSJ,3_log_high_het,49,True,0.0023651123046875,,,1.163213947004518e-06,,,Success
TwoStage_RCS_Fixed,3_log_high_het,49,True,0.0013251304626464844,,,,,,Success
OneStage_RCS,3_log_high_het,49,True,0.2420179843902588,,,0.10105262772577268,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,0,True,0.002351522445678711,,,1.4492693225184222e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,0,True,0.001600503921508789,,,,,,Success
OneStage_RCS,4_threshold_mod_het,0,True,0.1434788703918457,,,0.014727560635413275,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,1,True,0.0031418800354003906,,,3.767332823989502e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,1,True,0.0018396377563476562,,,,,,Success
OneStage_RCS,4_threshold_mod_het,1,True,0.11806702613830566,,,0.04348724476395849,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,2,True,0.0022330284118652344,,,3.7587613025136814e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,2,True,0.001384735107421875,,,,,,Success
OneStage_RCS,4_threshold_mod_het,2,True,0.22249150276184082,,,0.04793359159814003,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,3,True,0.0021216869354248047,,,1.5688812323634087e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,3,True,0.0013904571533203125,,,,,,Success
OneStage_RCS,4_threshold_mod_het,3,True,0.26550745964050293,,,0.02053335949180646,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,4,True,0.0024383068084716797,,,2.6812153237266283e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,4,True,0.001504659652709961,,,,,,Success
OneStage_RCS,4_threshold_mod_het,4,True,0.19394588470458984,,,0.03135406184648155,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,5,True,0.0025017261505126953,,,4.0195225177769984e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,5,True,0.00130462646484375,,,,,,Success
OneStage_RCS,4_threshold_mod_het,5,True,0.1690220832824707,,,0.03715471417795927,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,6,True,0.0022237300872802734,,,3.594711646684568e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,6,True,0.0015406608581542969,,,,,,Success
OneStage_RCS,4_threshold_mod_het,6,True,0.22062468528747559,,,0.046618164855445,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,7,True,0.002224445343017578,,,4.4059500756022686e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,7,True,0.0013284683227539062,,,,,,Success
OneStage_RCS,4_threshold_mod_het,7,True,0.24560976028442383,,,0.056720085305938445,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,8,True,0.002455472946166992,,,5.810545550062202e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,8,True,0.0013074874877929688,,,,,,Success
OneStage_RCS,4_threshold_mod_het,8,True,0.2562437057495117,,,0.05907408466173334,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,9,True,0.0024590492248535156,,,4.528210179195817e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,9,True,0.0014493465423583984,,,,,,Success
OneStage_RCS,4_threshold_mod_het,9,True,0.27813124656677246,,,0.05768671998200263,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,10,True,0.0021207332611083984,,,5.05647746815337e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,10,True,0.0013828277587890625,,,,,,Success
OneStage_RCS,4_threshold_mod_het,10,True,0.1576094627380371,,,0.053006690115265376,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,11,True,0.0024344921112060547,,,8.664176727941296e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,11,True,0.0015025138854980469,,,,,,Success
OneStage_RCS,4_threshold_mod_het,11,True,0.21078991889953613,,,0.11348549379321282,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,12,True,0.0021224021911621094,,,2.453915097015925e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,12,True,0.001407623291015625,,,,,,Success
OneStage_RCS,4_threshold_mod_het,12,True,0.2275221347808838,,,0.02480028511289616,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,13,True,0.00220489501953125,,,3.432417264831002e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,13,True,0.001520395278930664,,,,,,Success
OneStage_RCS,4_threshold_mod_het,13,True,0.2469310760498047,,,0.03439412014409895,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,14,True,0.002259969711303711,,,4.1541535742160376e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,14,True,0.0015091896057128906,,,,,,Success
OneStage_RCS,4_threshold_mod_het,14,True,0.22191572189331055,,,0.04290938540937918,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,15,True,0.002324342727661133,,,3.5155779169347486e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,15,True,0.0014219284057617188,,,,,,Success
OneStage_RCS,4_threshold_mod_het,15,True,0.23537850379943848,,,0.05048111213476756,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,16,True,0.0021240711212158203,,,4.295468125931849e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,16,True,0.0011489391326904297,,,,,,Success
OneStage_RCS,4_threshold_mod_het,16,True,0.12211132049560547,,,0.05517037395834605,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,17,True,0.0023326873779296875,,,2.798037150859697e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,17,True,0.0016179084777832031,,,,,,Success
OneStage_RCS,4_threshold_mod_het,17,True,0.24390316009521484,,,0.030315758970814732,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,18,True,0.002221822738647461,,,3.0142662570328643e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,18,True,0.0018610954284667969,,,,,,Success
OneStage_RCS,4_threshold_mod_het,18,True,0.16046714782714844,,,0.04126502608582449,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,19,True,0.002580404281616211,,,4.780358228329956e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,19,True,0.0017008781433105469,,,,,,Success
OneStage_RCS,4_threshold_mod_het,19,True,0.27985191345214844,,,0.05192671823309986,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,20,True,0.0021338462829589844,,,3.5065293997661014e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,20,True,0.001355886459350586,,,,,,Success
OneStage_RCS,4_threshold_mod_het,20,True,0.08849048614501953,,,0.036190695255886904,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,21,True,0.0022916793823242188,,,3.8863223154620194e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,21,True,0.001316070556640625,,,,,,Success
OneStage_RCS,4_threshold_mod_het,21,True,0.19160199165344238,,,0.04382191074327431,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,22,True,0.0021965503692626953,,,3.364200592363108e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,22,True,0.0013730525970458984,,,,,,Success
OneStage_RCS,4_threshold_mod_het,22,True,0.2174358367919922,,,0.038616124651719125,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,23,True,0.0022284984588623047,,,2.8524830618849584e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,23,True,0.0014705657958984375,,,,,,Success
OneStage_RCS,4_threshold_mod_het,23,True,0.26456665992736816,,,0.03209218938897124,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,24,True,0.0024390220642089844,,,8.153189954287168e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,24,True,0.0019199848175048828,,,,,,Success
OneStage_RCS,4_threshold_mod_het,24,True,0.27105283737182617,,,0.09999999026110494,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,25,True,0.002143383026123047,,,2.108678010894756e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,25,True,0.001294851303100586,,,,,,Success
OneStage_RCS,4_threshold_mod_het,25,True,0.13213586807250977,,,0.026879147859186856,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,26,True,0.003608226776123047,,,6.506035361025075e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,26,True,0.0016181468963623047,,,,,,Success
OneStage_RCS,4_threshold_mod_het,26,True,0.31447768211364746,,,0.07101777049854659,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,27,True,0.0021190643310546875,,,4.177754213983609e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,27,True,0.0013244152069091797,,,,,,Success
OneStage_RCS,4_threshold_mod_het,27,True,0.25151729583740234,,,0.047940796665279485,,,Success
TwoStage_RCS_DL_HKSJ,4_threshold_mod_het,28,True,0.0021581649780273438,,,3.156338137281965e-07,,,Success
TwoStage_RCS_Fixed,4_threshold_mod_het,28,True,0.0013897418975830078,,,,,,Success
OneStage_RCS,4_threshold_mod_het,28,True,0.22659993171691895,,,0.03550814297143297,,,Success
