scenario,method,sim_idx,converged,mse,coverage,interval_score,sharpness,calibration,tau2,I2
2_quadratic_mod_het,OneStage_RCS,20,True,0.0008069855978867229,100.0,0.2020097353399928,0.2020097353399928,0.0,0.03684478149267147,93.62571002168633
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,21,True,0.0686598244684523,100.0,837.8787072809583,837.8787072809583,0.0,3.916714905634478e-07,95.97692203052934
2_quadratic_mod_het,TwoStage_RCS_Fixed,21,True,0.07397432244686314,97.0,24.546213791112283,24.5434332530555,0.0027805380567807597,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,21,True,0.0011987466242378893,100.0,0.22061610749769403,0.22061610749769403,0.0,0.04313886581162203,94.53593456653189
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,22,True,0.06146710597174544,100.0,568.9290557160541,568.9290557160541,0.0,3.309520434279954e-07,94.8469659694677
2_quadratic_mod_het,TwoStage_RCS_Fixed,22,True,0.06321667427006156,92.0,20.55041211108629,20.519567887242687,0.030844223843600593,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,22,True,0.0005810727882754568,100.0,0.22488183101142958,0.22488183101142958,0.0,0.037704950144370385,93.83567471170998
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,23,True,0.0023486421970154744,100.0,521.5461362252137,521.5461362252137,0.0,2.804699530902314e-07,93.7611414605778
2_quadratic_mod_het,TwoStage_RCS_Fixed,23,True,0.0024208318127408694,90.0,22.562227888330032,22.48212350692585,0.08010438140417347,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,23,True,0.0005086405653366138,100.0,0.18965092804875522,0.18965092804875522,0.0,0.03165341586646059,92.63514841224816
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,24,True,0.0027001951120295036,100.0,1489.0328762522531,1489.0328762522531,0.0,8.193635116070448e-07,97.49536044172345
2_quadratic_mod_het,TwoStage_RCS_Fixed,24,True,0.0019382540272020762,100.0,23.79409239877411,23.79409239877411,0.0,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,24,True,0.00018705452198163264,100.0,0.324916004670283,0.324916004670283,0.0,0.09999999025086762,97.19189875265933
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,25,True,0.01159979969664195,95.0,425.4323506767138,425.3973267567685,0.03502391994533685,2.1285496612808675e-07,92.03733799737641
2_quadratic_mod_het,TwoStage_RCS_Fixed,25,True,0.011125296272871907,86.0,24.169220903164668,23.77973775978933,0.38948314337533757,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,25,True,0.014422999019667416,0.0,1.3777658734201175,0.1763020113732029,1.2014638620469145,0.026683685831836595,91.37290076337935
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,26,True,0.03113794663674994,96.0,1302.3339952940937,1302.27065603522,0.06333925887360799,6.512461691298272e-07,97.50967357237633
2_quadratic_mod_het,TwoStage_RCS_Fixed,26,True,0.03199654084497833,84.0,24.176485746792693,23.27500798864927,0.9014777581434151,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,26,True,0.030896827092804918,8.0,1.7778407420604239,0.2772764856633627,1.5005642563970614,0.07187876569901158,96.76176100656261
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,27,True,0.004532282787644223,100.0,843.6169470545225,843.6169470545225,0.0,4.159579752730188e-07,96.10023466348237
2_quadratic_mod_het,TwoStage_RCS_Fixed,27,True,0.004843749382857967,92.0,23.658138137597557,23.60861229079093,0.04952584680662783,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,27,True,0.00181023845384137,100.0,0.23083513003312753,0.23083513003312753,0.0,0.0473714656653846,94.92476735025353
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,28,True,0.01168511303284169,100.0,597.1673808681732,597.1673808681732,0.0,3.1917125194298066e-07,93.87729617778405
2_quadratic_mod_het,TwoStage_RCS_Fixed,28,True,0.011932729989130897,91.0,23.946199558934595,23.904929000925435,0.04127055800915803,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,28,True,0.0026188454373913196,100.0,0.19807234484860078,0.19807234484860078,0.0,0.03503107886195879,93.30497004259439
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,29,True,0.006911746906409524,100.0,409.65165722278056,409.65165722278056,0.0,1.7933122622409377e-07,92.0649760117818
2_quadratic_mod_het,TwoStage_RCS_Fixed,29,True,0.0069474179595799095,89.0,25.087180282087697,24.90486935073843,0.18231093134926304,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,29,True,0.0035900649045958657,94.0,0.16519988374397182,0.16415617802304344,0.0010437057209284229,0.023987589446759532,90.8263853533916
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,30,True,0.03182306625778983,100.0,586.4520955396077,586.4520955396077,0.0,2.9566130539232423e-07,94.06622070347248
2_quadratic_mod_het,TwoStage_RCS_Fixed,30,True,0.035939189538787344,92.0,24.070161391357043,24.012004492741585,0.05815689861545684,0.0,0.0
2_quadratic_mod_het,OneStage_RCS,30,True,0.000845165289673868,100.0,0.19426784706460615,0.19426784706460615,0.0,0.03225184773674532,93.07363709040229
2_quadratic_mod_het,TwoStage_RCS_DL_HKSJ,31,True,0.05657133750385962,100.0,355.74257489417255,355.74257489417255,0.0,1.971017238527844e-07,91.01862135038938
2_quadratic_mod_het,TwoStage_RCS_Fixed,31,True,0.06149476093576791,100.0,21.947977059319268,21.947977059319268,0.0,0.0,0.0
